,id,gender,age,mask,img_path,class
10033,6059,1,0,1,/opt/ml/input/data/train/new_images/006059_female_Asian_18/006059_female_Asian_18_incorrect_mask.png,9
10034,6059,1,0,0,/opt/ml/input/data/train/new_images/006059_female_Asian_18/006059_female_Asian_18_mask4.png,3
10035,6059,1,0,0,/opt/ml/input/data/train/new_images/006059_female_Asian_18/006059_female_Asian_18_mask5.png,3
10036,6059,1,0,2,/opt/ml/input/data/train/new_images/006059_female_Asian_18/006059_female_Asian_18_normal.png,15
10037,6059,1,0,0,/opt/ml/input/data/train/new_images/006059_female_Asian_18/006059_female_Asian_18_mask2.png,3
10038,5527,1,1,2,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_normal.jpg,16
10039,5527,1,1,0,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_mask4.jpg,4
10040,5527,1,1,0,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_mask5.jpg,4
10041,5527,1,1,0,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_mask1.jpg,4
10042,5527,1,1,0,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_mask2.jpg,4
10043,5527,1,1,0,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_mask3.jpg,4
10044,5527,1,1,1,/opt/ml/input/data/train/new_images/005527_female_Asian_40/005527_female_Asian_40_incorrect_mask.jpg,10
10045,1284,0,0,1,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_incorrect_mask.jpg,6
10046,1284,0,0,0,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_mask2.jpg,0
10047,1284,0,0,0,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_mask3.jpg,0
10048,1284,0,0,0,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_mask4.jpg,0
10049,1284,0,0,2,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_normal.jpg,12
10050,1284,0,0,0,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_mask5.jpg,0
10051,1284,0,0,0,/opt/ml/input/data/train/new_images/001284_male_Asian_25/001284_male_Asian_25_mask1.jpg,0
10052,1419,0,1,0,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_mask5.jpg,1
10053,1419,0,1,1,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_incorrect_mask.jpg,7
10054,1419,0,1,0,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_mask2.jpg,1
10055,1419,0,1,2,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_normal.jpg,13
10056,1419,0,1,0,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_mask3.jpg,1
10057,1419,0,1,0,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_mask4.jpg,1
10058,1419,0,1,0,/opt/ml/input/data/train/new_images/001419_male_Asian_59/001419_male_Asian_59_mask1.jpg,1
10059,6372,0,0,1,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_incorrect_mask.jpg,6
10060,6372,0,0,2,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_normal.jpg,12
10061,6372,0,0,0,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_mask4.jpg,0
10062,6372,0,0,0,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_mask1.jpg,0
10063,6372,0,0,0,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_mask5.jpg,0
10064,6372,0,0,0,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_mask3.jpg,0
10065,6372,0,0,0,/opt/ml/input/data/train/new_images/006372_male_Asian_19/006372_male_Asian_19_mask2.jpg,0
10066,1839,0,0,0,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_mask3.jpg,0
10067,1839,0,0,0,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_mask4.jpg,0
10068,1839,0,0,2,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_normal.jpg,12
10069,1839,0,0,0,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_mask1.jpg,0
10070,1839,0,0,0,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_mask5.jpg,0
10071,1839,0,0,1,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_incorrect_mask.jpg,6
10072,1839,0,0,0,/opt/ml/input/data/train/new_images/001839_male_Asian_26/001839_male_Asian_26_mask2.jpg,0
10073,1335,0,1,1,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_incorrect_mask.jpg,7
10074,1335,0,1,0,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_mask5.jpg,1
10075,1335,0,1,0,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_mask4.jpg,1
10076,1335,0,1,0,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_mask1.jpg,1
10077,1335,0,1,0,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_mask2.jpg,1
10078,1335,0,1,0,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_mask3.jpg,1
10079,1335,0,1,2,/opt/ml/input/data/train/new_images/001335_male_Asian_30/001335_male_Asian_30_normal.jpg,13
10080,4279,1,2,0,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_mask5.jpg,5
10081,4279,1,2,0,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_mask2.jpg,5
10082,4279,1,2,0,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_mask3.jpg,5
10083,4279,1,2,1,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_incorrect_mask.jpg,11
10084,4279,1,2,0,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_mask1.jpg,5
10085,4279,1,2,0,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_mask4.jpg,5
10086,4279,1,2,2,/opt/ml/input/data/train/new_images/004279_female_Asian_60/004279_female_Asian_60_normal.jpg,17
10087,003509-1,0,1,0,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_mask2.jpg,1
10088,003509-1,0,1,0,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_mask3.jpg,1
10089,003509-1,0,1,0,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_mask1.jpg,1
10090,003509-1,0,1,2,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_normal.jpg,13
10091,003509-1,0,1,0,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_mask4.jpg,1
10092,003509-1,0,1,0,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_mask5.jpg,1
10093,003509-1,0,1,1,/opt/ml/input/data/train/new_images/003509-1_male_Asian_57/003509-1_male_Asian_57_incorrect_mask.jpg,7
10094,001187-1,0,0,0,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_mask5.jpg,0
10095,001187-1,0,0,0,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_mask3.jpg,0
10096,001187-1,0,0,2,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_normal.jpg,12
10097,001187-1,0,0,1,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_incorrect_mask.jpg,6
10098,001187-1,0,0,0,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_mask1.jpg,0
10099,001187-1,0,0,0,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_mask2.jpg,0
10100,001187-1,0,0,0,/opt/ml/input/data/train/new_images/001187-1_male_Asian_25/001187-1_male_Asian_25_mask4.jpg,0
10101,3509,0,1,1,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_incorrect_mask.jpg,7
10102,3509,0,1,0,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_mask3.jpg,1
10103,3509,0,1,0,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_mask1.jpg,1
10104,3509,0,1,0,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_mask5.jpg,1
10105,3509,0,1,0,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_mask2.jpg,1
10106,3509,0,1,2,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_normal.jpg,13
10107,3509,0,1,0,/opt/ml/input/data/train/new_images/003509_male_Asian_54/003509_male_Asian_54_mask4.jpg,1
10108,1632,1,1,1,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_incorrect_mask.jpg,10
10109,1632,1,1,0,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_mask3.jpg,4
10110,1632,1,1,0,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_mask4.jpg,4
10111,1632,1,1,0,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_mask2.jpg,4
10112,1632,1,1,0,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_mask5.jpg,4
10113,1632,1,1,2,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_normal.jpg,16
10114,1632,1,1,0,/opt/ml/input/data/train/new_images/001632_female_Asian_58/001632_female_Asian_58_mask1.jpg,4
10115,1182,1,0,2,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_normal.jpg,15
10116,1182,1,0,1,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_incorrect_mask.jpg,9
10117,1182,1,0,0,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_mask1.jpg,3
10118,1182,1,0,0,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_mask4.jpg,3
10119,1182,1,0,0,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_mask2.jpg,3
10120,1182,1,0,0,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_mask5.jpg,3
10121,1182,1,0,0,/opt/ml/input/data/train/new_images/001182_female_Asian_18/001182_female_Asian_18_mask3.jpg,3
10122,6500,1,0,0,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_mask4.jpg,3
10123,6500,1,0,0,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_mask1.jpg,3
10124,6500,1,0,0,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_mask3.jpg,3
10125,6500,1,0,0,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_mask2.jpg,3
10126,6500,1,0,1,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_incorrect_mask.jpg,9
10127,6500,1,0,0,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_mask5.jpg,3
10128,6500,1,0,2,/opt/ml/input/data/train/new_images/006500_female_Asian_18/006500_female_Asian_18_normal.jpg,15
10129,3087,1,0,0,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_mask1.jpg,3
10130,3087,1,0,0,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_mask4.jpg,3
10131,3087,1,0,0,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_mask5.jpg,3
10132,3087,1,0,1,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_incorrect_mask.jpg,9
10133,3087,1,0,2,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_normal.jpg,15
10134,3087,1,0,0,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_mask2.jpg,3
10135,3087,1,0,0,/opt/ml/input/data/train/new_images/003087_female_Asian_19/003087_female_Asian_19_mask3.jpg,3
10136,3299,1,0,0,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_mask2.jpg,3
10137,3299,1,0,0,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_mask3.jpg,3
10138,3299,1,0,0,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_mask1.jpg,3
10139,3299,1,0,2,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_normal.jpg,15
10140,3299,1,0,0,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_mask4.jpg,3
10141,3299,1,0,1,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_incorrect_mask.jpg,9
10142,3299,1,0,0,/opt/ml/input/data/train/new_images/003299_female_Asian_20/003299_female_Asian_20_mask5.jpg,3
10143,6135,0,0,1,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_incorrect_mask.png,6
10144,6135,0,0,0,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_mask2.png,0
10145,6135,0,0,0,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_mask3.png,0
10146,6135,0,0,0,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_mask4.png,0
10147,6135,0,0,0,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_mask5.png,0
10148,6135,0,0,0,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_mask1.png,0
10149,6135,0,0,2,/opt/ml/input/data/train/new_images/006135_male_Asian_19/006135_male_Asian_19_normal.png,12
10150,1598,1,2,2,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_normal.jpg,17
10151,1598,1,2,1,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_incorrect_mask.jpg,11
10152,1598,1,2,0,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_mask3.jpg,5
10153,1598,1,2,0,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_mask1.jpg,5
10154,1598,1,2,0,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_mask2.jpg,5
10155,1598,1,2,0,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_mask5.jpg,5
10156,1598,1,2,0,/opt/ml/input/data/train/new_images/001598_female_Asian_60/001598_female_Asian_60_mask4.jpg,5
10157,782,1,1,0,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_mask2.jpg,4
10158,782,1,1,1,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_incorrect_mask.jpg,10
10159,782,1,1,2,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_normal.jpg,16
10160,782,1,1,0,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_mask4.jpg,4
10161,782,1,1,0,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_mask3.jpg,4
10162,782,1,1,0,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_mask5.jpg,4
10163,782,1,1,0,/opt/ml/input/data/train/new_images/000782_female_Asian_58/000782_female_Asian_58_mask1.jpg,4
10164,6713,0,0,0,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_mask4.jpg,0
10165,6713,0,0,1,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_incorrect_mask.jpg,6
10166,6713,0,0,0,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_mask1.jpg,0
10167,6713,0,0,2,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_normal.jpg,12
10168,6713,0,0,0,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_mask5.jpg,0
10169,6713,0,0,0,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_mask3.jpg,0
10170,6713,0,0,0,/opt/ml/input/data/train/new_images/006713_male_Asian_19/006713_male_Asian_19_mask2.jpg,0
10171,6643,0,0,0,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_mask1.jpg,0
10172,6643,0,0,0,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_mask4.jpg,0
10173,6643,0,0,0,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_mask3.jpg,0
10174,6643,0,0,0,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_mask5.jpeg,0
10175,6643,0,0,1,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_incorrect_mask.jpg,6
10176,6643,0,0,0,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_mask2.jpg,0
10177,6643,0,0,2,/opt/ml/input/data/train/new_images/006643_male_Asian_19/006643_male_Asian_19_normal.jpg,12
10178,5183,1,0,0,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_mask4.jpg,3
10179,5183,1,0,0,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_mask2.jpg,3
10180,5183,1,0,0,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_mask1.jpg,3
10181,5183,1,0,0,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_mask5.jpg,3
10182,5183,1,0,1,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_incorrect_mask.jpg,9
10183,5183,1,0,2,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_normal.jpg,15
10184,5183,1,0,0,/opt/ml/input/data/train/new_images/005183_female_Asian_20/005183_female_Asian_20_mask3.jpg,3
10185,4265,0,2,1,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_incorrect_mask.jpg,8
10186,4265,0,2,0,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_mask3.jpg,2
10187,4265,0,2,0,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_mask5.jpg,2
10188,4265,0,2,0,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_mask4.jpg,2
10189,4265,0,2,2,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_normal.jpg,14
10190,4265,0,2,0,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_mask1.jpg,2
10191,4265,0,2,0,/opt/ml/input/data/train/new_images/004265_male_Asian_60/004265_male_Asian_60_mask2.jpg,2
10192,1122,0,0,2,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_normal.jpg,12
10193,1122,0,0,0,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_mask1.jpg,0
10194,1122,0,0,0,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_mask3.jpg,0
10195,1122,0,0,0,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_mask5.jpg,0
10196,1122,0,0,0,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_mask4.jpg,0
10197,1122,0,0,0,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_mask2.jpg,0
10198,1122,0,0,1,/opt/ml/input/data/train/new_images/001122_male_Asian_25/001122_male_Asian_25_incorrect_mask.jpg,6
10199,3943,0,1,0,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_mask5.jpg,1
10200,3943,0,1,0,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_mask3.jpg,1
10201,3943,0,1,2,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_normal.jpg,13
10202,3943,0,1,1,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_incorrect_mask.jpg,7
10203,3943,0,1,0,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_mask1.jpg,1
10204,3943,0,1,0,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_mask2.jpg,1
10205,3943,0,1,0,/opt/ml/input/data/train/new_images/003943_male_Asian_54/003943_male_Asian_54_mask4.jpg,1
10206,1509,1,2,1,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_incorrect_mask.jpg,11
10207,1509,1,2,0,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_mask3.jpg,5
10208,1509,1,2,0,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_mask1.jpg,5
10209,1509,1,2,2,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_normal.jpg,17
10210,1509,1,2,0,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_mask2.jpg,5
10211,1509,1,2,0,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_mask5.jpg,5
10212,1509,1,2,0,/opt/ml/input/data/train/new_images/001509_female_Asian_60/001509_female_Asian_60_mask4.jpg,5
10213,1820,1,0,0,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_mask1.jpg,3
10214,1820,1,0,0,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_mask5.jpg,3
10215,1820,1,0,0,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_mask2.jpg,3
10216,1820,1,0,0,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_mask4.jpg,3
10217,1820,1,0,1,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_incorrect_mask.jpg,9
10218,1820,1,0,0,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_mask3.jpg,3
10219,1820,1,0,2,/opt/ml/input/data/train/new_images/001820_female_Asian_22/001820_female_Asian_22_normal.jpg,15
10220,001583-1,1,0,0,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_mask3.jpg,3
10221,001583-1,1,0,1,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_incorrect_mask.jpg,9
10222,001583-1,1,0,0,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_mask4.jpg,3
10223,001583-1,1,0,0,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_mask2.jpg,3
10224,001583-1,1,0,2,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_normal.jpg,15
10225,001583-1,1,0,0,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_mask5.jpg,3
10226,001583-1,1,0,0,/opt/ml/input/data/train/new_images/001583-1_female_Asian_19/001583-1_female_Asian_19_mask1.jpg,3
10227,3610,0,1,0,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_mask5.jpg,1
10228,3610,0,1,2,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_normal.jpg,13
10229,3610,0,1,0,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_mask4.jpg,1
10230,3610,0,1,0,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_mask3.jpg,1
10231,3610,0,1,0,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_mask2.jpg,1
10232,3610,0,1,1,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_incorrect_mask.jpg,7
10233,3610,0,1,0,/opt/ml/input/data/train/new_images/003610_male_Asian_57/003610_male_Asian_57_mask1.jpg,1
10234,6159,0,0,2,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_normal.png,12
10235,6159,0,0,0,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_mask5.png,0
10236,6159,0,0,0,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_mask2.png,0
10237,6159,0,0,1,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_incorrect_mask.png,6
10238,6159,0,0,0,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_mask1.png,0
10239,6159,0,0,0,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_mask3.png,0
10240,6159,0,0,0,/opt/ml/input/data/train/new_images/006159_male_Asian_20/006159_male_Asian_20_mask4.png,0
10241,5042,1,1,0,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_mask2.jpg,4
10242,5042,1,1,0,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_mask4.jpg,4
10243,5042,1,1,1,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_incorrect_mask.jpg,10
10244,5042,1,1,0,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_mask1.jpg,4
10245,5042,1,1,2,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_normal.jpg,16
10246,5042,1,1,0,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_mask5.jpg,4
10247,5042,1,1,0,/opt/ml/input/data/train/new_images/005042_female_Asian_49/005042_female_Asian_49_mask3.jpg,4
10248,4072,0,1,0,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_mask5.jpg,1
10249,4072,0,1,0,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_mask2.jpg,1
10250,4072,0,1,1,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_incorrect_mask.jpg,7
10251,4072,0,1,0,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_mask3.jpg,1
10252,4072,0,1,2,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_normal.jpg,13
10253,4072,0,1,0,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_mask4.jpg,1
10254,4072,0,1,0,/opt/ml/input/data/train/new_images/004072_male_Asian_55/004072_male_Asian_55_mask1.jpg,1
10255,6218,0,0,2,/opt/ml/input/data/train/new_images/006218_male_Asian_20/006218_male_Asian_20_normal.png,12
10256,6218,0,0,0,/opt/ml/input/data/train/new_images/006218_male_Asian_20/006218_male_Asian_20_mask4.png,0
10257,6218,0,0,1,/opt/ml/input/data/train/new_images/006218_male_Asian_20/006218_male_Asian_20_incorrect_mask.png,6
10258,6218,0,0,0,/opt/ml/input/data/train/new_images/006218_male_Asian_20/006218_male_Asian_20_mask1.png,0
